id;adecuacion_poder_ejecutivo;created_at;updated_at;fecha_adecuacion_poder_ejecutivo;numero_adecuacion_poder_ejecutivo
9285;NULL;2016-07-06 20:58:10.533;2016-07-06 20:58:10.533;0001-01-01;
9286;NULL;2016-07-06 20:59:02.393;2016-07-06 20:59:02.393;0001-01-01;
9288;NULL;2016-07-06 21:00:40.190;2016-07-06 21:00:40.190;0001-01-01;
9289;NULL;2016-07-06 21:01:32.143;2016-07-06 21:01:32.143;0001-01-01;
9290;NULL;2016-07-06 21:02:20.877;2016-07-06 21:02:20.877;0001-01-01;
9291;NULL;2016-07-06 21:02:35.957;2016-07-06 21:02:35.957;2015-08-24;ACUERDO EJECUTIVO No.239-2015-TEL-MICITT
9292;NULL;2016-07-06 21:03:16.673;2016-07-06 21:03:16.673;0001-01-01;
9293;NULL;2016-07-06 21:04:55.987;2016-07-06 21:04:55.987;0001-01-01;
9294;NULL;2016-07-06 21:06:36.627;2016-07-06 21:06:36.627;0001-01-01;
9295;NULL;2016-07-06 21:07:35.457;2016-07-06 21:07:35.457;0001-01-01;
9296;NULL;2016-07-06 21:08:41.677;2016-07-06 21:08:41.677;0001-01-01;
9297;NULL;2016-07-06 21:10:07.037;2016-07-06 21:10:07.037;0001-01-01;
9298;NULL;2016-07-06 21:10:58.737;2016-07-06 21:10:58.737;0001-01-01;
9299;NULL;2016-07-06 21:11:51.160;2016-07-06 21:11:51.160;0001-01-01;
9300;NULL;2016-07-06 21:12:53.067;2016-07-06 21:12:53.067;0001-01-01;
9301;NULL;2016-07-06 21:13:51.597;2016-07-06 21:13:51.597;0001-01-01;
9302;NULL;2016-07-06 21:14:25.880;2016-07-06 21:14:25.880;NULL;
9303;NULL;2016-07-06 21:15:49.097;2016-07-06 21:15:49.097;0001-01-01;
9304;NULL;2016-07-06 21:16:41.457;2016-07-06 21:16:41.457;0001-01-01;
9305;NULL;2016-07-06 21:17:47.147;2016-07-06 21:17:47.147;0001-01-01;
9306;NULL;2016-07-06 21:18:24.957;2016-07-06 21:18:24.957;0001-01-01;
9308;NULL;2016-07-06 21:20:21.270;2016-07-06 21:20:21.270;0001-01-01;
9309;NULL;2016-07-06 21:23:18.160;2016-07-06 21:23:18.160;0001-01-01;
9310;NULL;2016-07-06 21:24:37.317;2016-07-06 21:24:37.317;0001-01-01;
9311;NULL;2016-07-06 21:25:54.927;2016-07-06 21:25:54.927;0001-01-01;
9312;NULL;2016-07-06 21:26:32.600;2016-07-06 21:26:32.600;0001-01-01;
9313;NULL;2016-07-06 21:27:09.193;2016-07-06 21:27:09.193;0001-01-01;
9314;NULL;2016-07-06 21:28:00.100;2016-07-06 21:28:00.100;0001-01-01;
9315;NULL;2016-07-06 21:29:14.647;2016-07-06 21:29:14.647;0001-01-01;
9316;NULL;2016-07-06 21:30:23.787;2016-07-06 21:30:23.787;NULL;
9317;NULL;2016-07-06 21:30:36.223;2016-07-06 21:30:36.223;0001-01-01;
9318;NULL;2016-07-06 21:31:38.770;2016-07-06 21:31:38.770;0001-01-01;
9319;NULL;2016-07-06 21:32:39.130;2016-07-06 21:32:39.130;0001-01-01;
9320;NULL;2016-07-06 21:34:04.210;2016-07-06 21:34:04.210;0001-01-01;
9322;NULL;2016-07-06 21:37:09.897;2016-07-06 21:37:09.897;0001-01-01;
9324;NULL;2016-07-06 21:38:03.507;2016-07-06 21:38:03.507;0001-01-01;
9325;NULL;2016-07-06 21:39:55.740;2016-07-06 21:39:55.740;0001-01-01;
9326;NULL;2016-07-06 21:41:36.850;2016-07-06 21:41:36.850;0001-01-01;
9327;NULL;2016-07-06 21:42:25.147;2016-07-06 21:42:25.147;0001-01-01;
9328;NULL;2016-07-06 21:43:10.993;2016-07-06 21:43:10.993;0001-01-01;
9329;NULL;2016-07-06 21:44:00.803;2016-07-06 21:44:00.803;0001-01-01;
9331;NULL;2016-07-06 21:46:45.227;2016-07-06 21:46:45.227;NULL;
9332;NULL;2016-07-06 21:47:38.523;2016-07-06 21:47:38.523;0001-01-01;
9333;NULL;2016-07-06 21:48:52.227;2016-07-06 21:48:52.227;0001-01-01;
9334;NULL;2016-07-06 21:49:37.617;2016-07-06 21:49:37.617;0001-01-01;
9335;NULL;2016-07-06 21:50:49.307;2016-07-06 21:50:49.307;0001-01-01;
9336;NULL;2016-07-06 21:51:33.413;2016-07-06 21:51:33.413;0001-01-01;
9337;NULL;2016-07-06 21:54:52.743;2016-07-06 21:54:52.743;0001-01-01;
9338;NULL;2016-07-06 21:55:53.400;2016-07-06 21:55:53.400;0001-01-01;
9339;NULL;2016-07-06 21:56:47.010;2016-07-06 21:56:47.010;0001-01-01;
9340;NULL;2016-07-06 21:57:37.727;2016-07-06 21:57:37.727;0001-01-01;
9342;NULL;2016-07-06 22:00:10.883;2016-07-06 22:00:10.883;0001-01-01;
9343;NULL;2016-07-06 22:01:22.527;2016-07-06 22:01:22.527;NULL;
9344;NULL;2016-07-06 22:03:13.027;2016-07-06 22:03:13.027;0001-01-01;
9345;NULL;2016-07-06 22:04:18.540;2016-07-06 22:04:18.540;0001-01-01;
9346;NULL;2016-07-06 22:04:40.887;2016-07-06 22:04:40.887;NULL;
9347;NULL;2016-07-06 22:04:58.900;2016-07-06 22:04:58.900;NULL;
9349;NULL;2016-07-06 22:05:15.040;2016-07-06 22:05:15.040;0001-01-01;
9350;NULL;2016-07-06 22:05:56.887;2016-07-06 22:05:56.887;0001-01-01;
9351;NULL;2016-07-06 22:07:06.510;2016-07-06 22:07:06.510;0001-01-01;
9352;NULL;2016-07-06 22:07:25.587;2016-07-06 22:07:25.587;NULL;
9353;NULL;2016-07-06 22:09:06.933;2016-07-06 22:09:06.933;0001-01-01;
9354;NULL;2016-07-06 22:35:42.247;2016-07-06 22:35:42.247;0001-01-01;
9355;NULL;2016-07-06 22:37:43.310;2016-07-06 22:37:43.310;0001-01-01;
9356;NULL;2016-07-06 22:38:54.560;2016-07-06 22:38:54.560;0001-01-01;
9357;NULL;2016-07-06 22:40:46.483;2016-07-06 22:40:46.483;0001-01-01;
9359;NULL;2016-07-06 22:42:30.983;2016-07-06 22:42:30.983;0001-01-01;
9360;NULL;2016-07-06 22:42:52.937;2016-07-06 22:42:52.937;NULL;
9361;NULL;2016-07-06 22:43:28.187;2016-07-06 22:43:28.187;0001-01-01;
9362;NULL;2016-07-06 22:44:17.797;2016-07-06 22:44:17.797;0001-01-01;
9363;NULL;2016-07-06 22:45:06.657;2016-07-06 22:45:06.657;0001-01-01;
9364;NULL;2016-07-06 22:45:49.390;2016-07-06 22:45:49.390;0001-01-01;
9365;NULL;2016-07-06 22:46:51.047;2016-07-06 22:46:51.047;0001-01-01;
9366;NULL;2016-07-06 22:49:19.063;2016-07-06 22:49:19.063;0001-01-01;
9367;NULL;2016-07-06 22:50:43.860;2016-07-06 22:50:43.860;0001-01-01;
9368;NULL;2016-07-06 22:51:50.937;2016-07-06 22:51:50.937;0001-01-01;
9369;NULL;2016-07-06 22:53:47.907;2016-07-06 22:53:47.907;0001-01-01;
9370;NULL;2016-07-06 22:54:34.953;2016-07-06 22:54:34.953;0001-01-01;
9371;NULL;2016-07-06 22:55:11.047;2016-07-06 22:55:11.047;0001-01-01;
9373;NULL;2016-07-06 22:57:51.237;2016-07-06 22:57:51.237;NULL;
9374;NULL;2016-07-06 22:58:44.470;2016-07-06 22:58:44.470;0001-01-01;
9375;NULL;2016-07-06 22:59:46.627;2016-07-06 22:59:46.627;0001-01-01;
9376;NULL;2016-07-06 23:02:11.953;2016-07-06 23:02:11.953;0001-01-01;
9377;NULL;2016-07-06 23:04:41.547;2016-07-06 23:04:41.547;0001-01-01;
9378;NULL;2016-07-06 23:05:56.627;2016-07-06 23:05:56.627;0001-01-01;
9379;NULL;2016-07-06 23:11:33.050;2016-07-06 23:11:33.050;0001-01-01;
9380;NULL;2016-07-06 23:17:13.533;2016-07-06 23:17:13.533;0001-01-01;
9382;NULL;2016-07-06 23:18:07.237;2016-07-06 23:18:07.237;0001-01-01;
9383;NULL;2016-07-06 23:20:15.080;2016-07-06 23:20:15.080;0001-01-01;
9386;NULL;2016-07-06 23:22:08.377;2016-07-06 23:22:08.377;0001-01-01;
9387;NULL;2016-07-06 23:23:59.097;2016-07-06 23:23:59.097;0001-01-01;
9388;NULL;2016-07-06 23:25:12.253;2016-07-06 23:25:12.253;0001-01-01;
9389;NULL;2016-07-06 23:26:09.833;2016-07-06 23:26:09.833;0001-01-01;
9398;NULL;2016-07-07 16:00:37.213;2016-07-07 16:00:37.213;NULL;
9405;NULL;2016-07-07 17:52:42.087;2016-07-07 17:52:42.087;NULL;
9407;NULL;2016-07-07 17:53:57.273;2016-07-07 17:53:57.273;NULL;
9408;NULL;2016-07-07 17:54:35.883;2016-07-07 17:54:35.883;NULL;
9409;NULL;2016-07-07 17:55:27.760;2016-07-07 17:55:27.760;NULL;
9410;NULL;2016-07-07 17:56:21.447;2016-07-07 17:56:21.447;NULL;
9411;NULL;2016-07-07 17:57:06.777;2016-07-07 17:57:06.777;NULL;
9412;NULL;2016-07-07 17:57:46.197;2016-07-07 17:57:46.197;NULL;
9413;NULL;2016-07-07 17:58:54.900;2016-07-07 17:58:54.900;NULL;
9414;NULL;2016-07-07 17:59:37.057;2016-07-07 17:59:37.057;NULL;
9415;NULL;2016-07-07 18:00:11.977;2016-07-07 18:00:11.977;NULL;
9416;NULL;2016-07-07 18:00:47.103;2016-07-07 18:00:47.103;NULL;
9417;NULL;2016-07-07 18:01:26.430;2016-07-07 18:01:26.430;NULL;
9418;NULL;2016-07-07 18:02:12.243;2016-07-07 18:02:12.243;NULL;
9419;NULL;2016-07-07 18:02:46.073;2016-07-07 18:02:46.073;NULL;
9420;NULL;2016-07-07 18:05:36.353;2016-07-07 18:05:36.353;NULL;
9421;NULL;2016-07-07 20:03:11.087;2016-07-07 20:03:11.087;0001-01-01;
9423;NULL;2016-07-07 20:28:34.403;2016-07-07 20:28:34.403;NULL;
9424;NULL;2016-07-07 20:32:02.043;2016-07-07 20:32:02.043;0001-01-01;
9425;NULL;2016-07-07 20:33:34.887;2016-07-07 20:33:34.887;0001-01-01;
9426;NULL;2016-07-07 20:35:13.277;2016-07-07 20:35:13.277;0001-01-01;
9427;NULL;2016-07-07 20:37:54.763;2016-07-07 20:37:54.763;0001-01-01;
9428;NULL;2016-07-07 20:40:22.607;2016-07-07 20:40:22.607;0001-01-01;
9429;NULL;2016-07-07 20:43:21.950;2016-07-07 20:43:21.950;0001-01-01;
9430;NULL;2016-07-07 20:44:21.450;2016-07-07 20:44:21.450;NULL;
9431;NULL;2016-07-07 20:45:20.437;2016-07-07 20:45:20.437;0001-01-01;
9432;NULL;2016-07-07 20:46:25.577;2016-07-07 20:46:25.577;0001-01-01;
9433;NULL;2016-07-07 20:48:06.857;2016-07-07 20:48:06.857;0001-01-01;
9434;NULL;2016-07-07 20:49:45.280;2016-07-07 20:49:45.280;0001-01-01;
9435;NULL;2016-07-07 20:52:05.623;2016-07-07 20:52:05.623;0001-01-01;
9436;NULL;2016-07-07 20:53:05.560;2016-07-07 20:53:05.560;0001-01-01;
9437;NULL;2016-07-07 20:53:51.547;2016-07-07 20:53:51.547;0001-01-01;
9438;NULL;2016-07-07 20:54:55.107;2016-07-07 20:54:55.107;0001-01-01;
9439;NULL;2016-07-07 20:55:54.280;2016-07-07 20:55:54.280;0001-01-01;
9440;NULL;2016-07-07 20:56:44.047;2016-07-07 20:56:44.047;0001-01-01;
9441;NULL;2016-07-07 20:57:25.407;2016-07-07 20:57:25.407;0001-01-01;
9442;NULL;2016-07-07 20:58:08.123;2016-07-07 20:58:08.123;0001-01-01;
9443;NULL;2016-07-07 20:58:49.017;2016-07-07 20:58:49.017;0001-01-01;
9445;NULL;2016-07-07 20:59:32.110;2016-07-07 20:59:32.110;0001-01-01;
9446;NULL;2016-07-07 21:01:01.420;2016-07-07 21:01:01.420;0001-01-01;
9447;NULL;2016-07-07 21:02:07.907;2016-07-07 21:02:07.907;0001-01-01;
9449;NULL;2016-07-07 21:05:45.843;2016-07-07 21:05:45.843;0001-01-01;
9450;NULL;2016-07-07 21:06:28.750;2016-07-07 21:06:28.750;0001-01-01;
9451;NULL;2016-07-07 21:07:19.360;2016-07-07 21:07:19.360;NULL;
9452;NULL;2016-07-07 21:08:24.627;2016-07-07 21:08:24.627;0001-01-01;
9453;NULL;2016-07-07 21:09:27.203;2016-07-07 21:09:27.203;0001-01-01;
9454;NULL;2016-07-07 21:10:20.080;2016-07-07 21:10:20.080;0001-01-01;
9455;NULL;2016-07-07 21:11:15.000;2016-07-07 21:11:15.000;0001-01-01;
9456;NULL;2016-07-07 21:11:56.017;2016-07-07 21:11:56.017;0001-01-01;
9457;NULL;2016-07-07 21:13:17.487;2016-07-07 21:13:17.487;0001-01-01;
9458;NULL;2016-07-07 21:14:07.470;2016-07-07 21:14:07.470;0001-01-01;
9459;NULL;2016-07-07 21:15:37.767;2016-07-07 21:15:37.767;0001-01-01;
9460;NULL;2016-07-07 21:16:03.580;2016-07-07 21:16:03.580;0001-01-01;
9461;NULL;2016-07-07 21:17:59.830;2016-07-07 21:17:59.830;0001-01-01;
9462;NULL;2016-07-07 21:18:52.250;2016-07-07 21:18:52.250;0001-01-01;
9463;NULL;2016-07-07 21:19:58.923;2016-07-07 21:19:58.923;0001-01-01;
9464;NULL;2016-07-07 21:21:07.190;2016-07-07 21:21:07.190;0001-01-01;
9465;NULL;2016-07-07 21:21:55.643;2016-07-07 21:21:55.643;0001-01-01;
9466;NULL;2016-07-07 21:22:57.190;2016-07-07 21:22:57.190;0001-01-01;
9467;NULL;2016-07-07 21:24:26.517;2016-07-07 21:24:26.517;0001-01-01;
9468;NULL;2016-07-07 21:25:24.317;2016-07-07 21:25:24.317;0001-01-01;
9469;NULL;2016-07-07 21:26:14.143;2016-07-07 21:26:14.143;0001-01-01;
9470;NULL;2016-07-07 21:27:02.207;2016-07-07 21:27:02.207;0001-01-01;
9471;NULL;2016-07-07 21:27:54.877;2016-07-07 21:27:54.877;0001-01-01;
9472;NULL;2016-07-07 21:29:10.863;2016-07-07 21:29:10.863;0001-01-01;
9473;NULL;2016-07-07 21:30:43.160;2016-07-07 21:30:43.160;0001-01-01;
9474;NULL;2016-07-07 21:31:29.050;2016-07-07 21:31:29.050;0001-01-01;
9476;NULL;2016-07-07 21:32:42.487;2016-07-07 21:32:42.487;0001-01-01;
9477;NULL;2016-07-07 21:33:58.300;2016-07-07 21:33:58.300;0001-01-01;
9479;NULL;2016-07-07 21:34:50.613;2016-07-07 21:34:50.613;0001-01-01;
9481;NULL;2016-07-07 21:38:35.177;2016-07-07 21:38:35.177;0001-01-01;
9482;NULL;2016-07-07 21:39:42.910;2016-07-07 21:39:42.910;0001-01-01;
9483;NULL;2016-07-07 21:41:07.473;2016-07-07 21:41:07.473;0001-01-01;
9484;NULL;2016-07-07 21:42:48.147;2016-07-07 21:42:48.147;0001-01-01;
9485;NULL;2016-07-07 21:43:39.410;2016-07-07 21:43:39.410;0001-01-01;
9486;NULL;2016-07-07 21:44:37.097;2016-07-07 21:44:37.097;0001-01-01;
9487;NULL;2016-07-07 21:46:26.097;2016-07-07 21:46:26.097;0001-01-01;
9488;NULL;2016-07-07 21:47:12.020;2016-07-07 21:47:12.020;0001-01-01;
9489;NULL;2016-07-07 21:48:08.507;2016-07-07 21:48:08.507;0001-01-01;
9490;NULL;2016-07-07 21:49:51.583;2016-07-07 21:49:51.583;0001-01-01;
9491;NULL;2016-07-07 21:50:28.770;2016-07-07 21:50:28.770;0001-01-01;
9492;NULL;2016-07-07 21:51:25.037;2016-07-07 21:51:25.037;0001-01-01;
9494;NULL;2016-07-07 21:53:02.473;2016-07-07 21:53:02.473;0001-01-01;
9495;NULL;2016-07-07 21:53:39.647;2016-07-07 21:53:39.647;0001-01-01;
9496;NULL;2016-07-07 21:54:53.037;2016-07-07 21:54:53.037;0001-01-01;
9497;NULL;2016-07-07 21:55:47.380;2016-07-07 21:55:47.380;0001-01-01;
9498;NULL;2016-07-07 21:56:32.007;2016-07-07 21:56:32.007;0001-01-01;
9499;NULL;2016-07-07 22:01:38.507;2016-07-07 22:01:38.507;0001-01-01;
9500;NULL;2016-07-07 22:02:15.710;2016-07-07 22:02:15.710;0001-01-01;
9501;NULL;2016-07-07 22:03:41.240;2016-07-07 22:03:41.240;0001-01-01;
9502;NULL;2016-07-07 22:04:29.883;2016-07-07 22:04:29.883;0001-01-01;
9503;NULL;2016-07-07 22:05:27.587;2016-07-07 22:05:27.587;0001-01-01;
9504;NULL;2016-07-07 22:23:51.417;2016-07-07 22:23:51.417;0001-01-01;
9505;NULL;2016-07-07 22:24:57.587;2016-07-07 22:24:57.587;0001-01-01;
9506;NULL;2016-07-07 22:28:11.430;2016-07-07 22:28:11.430;0001-01-01;
9507;NULL;2016-07-07 22:29:24.353;2016-07-07 22:29:24.353;0001-01-01;
9508;NULL;2016-07-07 22:30:29.137;2016-07-07 22:30:29.137;0001-01-01;
9509;NULL;2016-07-07 22:31:51.370;2016-07-07 22:31:51.370;0001-01-01;
9510;NULL;2016-07-07 22:33:09.510;2016-07-07 22:33:09.510;NULL;
9511;NULL;2016-07-07 22:34:10.087;2016-07-07 22:34:10.087;0001-01-01;
9512;NULL;2016-07-07 22:35:01.010;2016-07-07 22:35:01.010;0001-01-01;
9513;NULL;2016-07-07 22:35:44.980;2016-07-07 22:35:44.980;0001-01-01;
9514;NULL;2016-07-07 22:36:56.447;2016-07-07 22:36:56.447;NULL;
9515;NULL;2016-07-07 22:37:35.853;2016-07-07 22:37:35.853;0001-01-01;
9516;NULL;2016-07-07 22:39:02.277;2016-07-07 22:39:02.277;0001-01-01;
9517;NULL;2016-07-07 22:40:24.497;2016-07-07 22:40:24.497;0001-01-01;
9518;NULL;2016-07-07 22:42:36.933;2016-07-07 22:42:36.933;0001-01-01;
9519;NULL;2016-07-07 22:43:36.760;2016-07-07 22:43:36.760;0001-01-01;
9520;NULL;2016-07-07 22:45:02.417;2016-07-07 22:45:02.417;0001-01-01;
9521;NULL;2016-07-07 22:46:44.217;2016-07-07 22:46:44.217;0001-01-01;
9522;NULL;2016-07-07 22:47:23.153;2016-07-07 22:47:23.153;0001-01-01;
9523;NULL;2016-07-07 22:48:14.700;2016-07-07 22:48:14.700;0001-01-01;
9524;NULL;2016-07-07 22:49:04.043;2016-07-07 22:49:04.043;0001-01-01;
9525;NULL;2016-07-07 22:49:55.967;2016-07-07 22:49:55.967;0001-01-01;
9526;NULL;2016-07-07 22:51:19.637;2016-07-07 22:51:19.637;0001-01-01;
9527;NULL;2016-07-07 22:52:18.327;2016-07-07 22:52:18.327;0001-01-01;
9528;NULL;2016-07-07 22:53:01.857;2016-07-07 22:53:01.857;0001-01-01;
9529;NULL;2016-07-07 22:54:38.217;2016-07-07 22:54:38.217;0001-01-01;
9530;NULL;2016-07-07 22:55:32.590;2016-07-07 22:55:32.590;0001-01-01;
9531;NULL;2016-07-07 22:56:16.560;2016-07-07 22:56:16.560;0001-01-01;
9532;NULL;2016-07-07 22:57:42.747;2016-07-07 22:57:42.747;0001-01-01;
9533;NULL;2016-07-07 22:58:22.950;2016-07-07 22:58:22.950;0001-01-01;
9534;NULL;2016-07-07 22:59:09.950;2016-07-07 22:59:09.950;0001-01-01;
9535;NULL;2016-07-07 23:00:06.467;2016-07-07 23:00:06.467;0001-01-01;
9536;NULL;2016-07-07 23:01:01.843;2016-07-07 23:01:01.843;0001-01-01;
9538;NULL;2016-07-07 23:04:25.797;2016-07-07 23:04:25.797;0001-01-01;
9539;NULL;2016-07-07 23:05:08.983;2016-07-07 23:05:08.983;0001-01-01;
9540;NULL;2016-07-07 23:05:52.700;2016-07-07 23:05:52.700;0001-01-01;
9541;NULL;2016-07-07 23:13:39.967;2016-07-07 23:13:39.967;0001-01-01;
9542;NULL;2016-07-07 23:14:33.500;2016-07-07 23:14:33.500;0001-01-01;
9543;NULL;2016-07-07 23:15:43.813;2016-07-07 23:15:43.813;0001-01-01;
9544;NULL;2016-07-07 23:16:35.140;2016-07-07 23:16:35.140;0001-01-01;
9545;NULL;2016-07-07 23:17:13.687;2016-07-07 23:17:13.687;0001-01-01;
9546;NULL;2016-07-07 23:17:54.017;2016-07-07 23:17:54.017;0001-01-01;
9547;NULL;2016-07-07 23:18:44.030;2016-07-07 23:18:44.030;0001-01-01;
9548;NULL;2016-07-07 23:19:31.327;2016-07-07 23:19:31.327;0001-01-01;
9549;NULL;2016-07-07 23:20:30.327;2016-07-07 23:20:30.327;0001-01-01;
9550;NULL;2016-07-07 23:21:47.140;2016-07-07 23:21:47.140;0001-01-01;
9551;NULL;2016-07-07 23:22:19.220;2016-07-07 23:22:19.220;0001-01-01;
9552;NULL;2016-07-07 23:23:12.767;2016-07-07 23:23:12.767;0001-01-01;
9553;NULL;2016-07-07 23:23:59.987;2016-07-07 23:23:59.987;0001-01-01;
9554;NULL;2016-07-07 23:24:30.220;2016-07-07 23:24:30.220;0001-01-01;
9555;NULL;2016-07-07 23:26:01.720;2016-07-07 23:26:01.720;0001-01-01;
9556;NULL;2016-07-07 23:26:41.907;2016-07-07 23:26:41.907;0001-01-01;
9557;NULL;2016-07-07 23:27:16.297;2016-07-07 23:27:16.297;0001-01-01;
9558;NULL;2016-07-08 14:12:32.807;2016-07-08 14:12:32.807;0001-01-01;
9559;NULL;2016-07-08 14:13:14.387;2016-07-08 14:13:14.387;0001-01-01;
9574;NULL;2016-07-08 14:26:57.013;2016-07-08 14:26:57.013;NULL;
9581;NULL;2016-07-08 14:32:09.387;2016-07-08 14:32:09.387;NULL;
9596;NULL;2016-07-08 14:42:14.407;2016-07-08 14:42:14.407;0001-01-01;
9597;NULL;2016-07-08 14:43:13.060;2016-07-08 14:43:13.060;0001-01-01;
9598;NULL;2016-07-08 14:43:52.687;2016-07-08 14:43:52.687;0001-01-01;
9599;NULL;2016-07-08 14:44:38.907;2016-07-08 14:44:38.907;0001-01-01;
9600;NULL;2016-07-08 14:45:20.250;2016-07-08 14:45:20.250;0001-01-01;
9601;NULL;2016-07-08 14:46:14.233;2016-07-08 14:46:14.233;0001-01-01;
9604;NULL;2016-07-08 14:48:54.343;2016-07-08 14:48:54.343;0001-01-01;
9605;NULL;2016-07-08 14:49:34.610;2016-07-08 14:49:34.610;0001-01-01;
9606;NULL;2016-07-08 14:50:06.423;2016-07-08 14:50:06.423;0001-01-01;
9607;NULL;2016-07-08 14:51:04.437;2016-07-08 14:51:04.437;0001-01-01;
9608;NULL;2016-07-08 14:51:53.187;2016-07-08 14:51:53.187;0001-01-01;
9609;NULL;2016-07-08 14:52:44.937;2016-07-08 14:52:44.937;0001-01-01;
9610;NULL;2016-07-08 14:53:20.627;2016-07-08 14:53:20.627;0001-01-01;
9611;NULL;2016-07-08 14:54:00.530;2016-07-08 14:54:00.530;0001-01-01;
9612;NULL;2016-07-08 14:55:41.923;2016-07-08 14:55:41.923;0001-01-01;
9613;NULL;2016-07-08 14:59:04.797;2016-07-08 14:59:04.797;0001-01-01;
9614;NULL;2016-07-08 15:00:35.470;2016-07-08 15:00:35.470;0001-01-01;
9615;NULL;2016-07-08 15:01:09.517;2016-07-08 15:01:09.517;0001-01-01;
9616;NULL;2016-07-08 17:57:36.943;2016-07-08 17:57:36.943;NULL;
9617;NULL;2016-07-11 14:11:23.047;2016-07-11 14:11:23.047;NULL;
9618;NULL;2016-07-11 14:13:44.343;2016-07-11 14:13:44.343;NULL;
9619;NULL;2016-07-11 14:14:32.390;2016-07-11 14:14:32.390;NULL;
9620;NULL;2016-07-11 14:15:28.187;2016-07-11 14:15:28.187;NULL;
9621;NULL;2016-07-11 14:20:14.377;2016-07-11 14:20:14.377;NULL;
9622;NULL;2016-07-11 14:20:45.017;2016-07-11 14:20:45.017;0001-01-01;
9623;NULL;2016-07-11 14:21:04.077;2016-07-11 14:21:04.077;NULL;
9624;NULL;2016-07-11 14:21:29.627;2016-07-11 14:21:29.627;0001-01-01;
9625;NULL;2016-07-11 14:21:48.203;2016-07-11 14:21:48.203;NULL;
9626;NULL;2016-07-11 14:25:57.377;2016-07-11 14:25:57.377;NULL;
9627;NULL;2016-07-11 14:26:02.500;2016-07-11 14:26:02.500;0001-01-01;
9628;NULL;2016-07-11 14:27:01.423;2016-07-11 14:27:01.423;NULL;
9629;NULL;2016-07-11 14:27:29.580;2016-07-11 14:27:29.580;0001-01-01;
9630;NULL;2016-07-11 14:30:06.940;2016-07-11 14:30:06.940;NULL;
9631;NULL;2016-07-11 14:32:58.377;2016-07-11 14:32:58.377;0001-01-01;
9632;NULL;2016-07-11 14:33:53.610;2016-07-11 14:33:53.610;0001-01-01;
9633;NULL;2016-07-11 14:34:27.830;2016-07-11 14:34:27.830;NULL;
9634;NULL;2016-07-11 14:35:33.970;2016-07-11 14:35:33.970;0001-01-01;
9635;NULL;2016-07-11 14:36:01.923;2016-07-11 14:36:01.923;0001-01-01;
9636;NULL;2016-07-11 14:36:42.313;2016-07-11 14:36:42.313;NULL;
9637;NULL;2016-07-11 14:38:22.080;2016-07-11 14:38:22.080;0001-01-01;
9638;NULL;2016-07-11 14:38:40.317;2016-07-11 14:38:40.317;0001-01-01;
9639;NULL;2016-07-11 14:39:42.253;2016-07-11 14:39:42.253;NULL;
9640;NULL;2016-07-11 14:40:21.940;2016-07-11 14:40:21.940;0001-01-01;
9641;NULL;2016-07-11 14:41:58.923;2016-07-11 14:41:58.923;0001-01-01;
9642;NULL;2016-07-11 14:42:06.097;2016-07-11 14:42:06.097;0001-01-01;
9643;NULL;2016-07-11 14:43:24.220;2016-07-11 14:43:24.220;0001-01-01;
9644;NULL;2016-07-11 14:44:44.643;2016-07-11 14:44:44.643;0001-01-01;
9645;NULL;2016-07-11 14:45:59.457;2016-07-11 14:45:59.457;NULL;
9646;NULL;2016-07-11 14:46:59.160;2016-07-11 14:46:59.160;2009-12-18;Resolución-RT-026-2009-MINAET
9647;NULL;2016-07-11 14:47:34.690;2016-07-11 14:47:34.690;0001-01-01;
9648;NULL;2016-07-11 14:48:14.973;2016-07-11 14:48:14.973;0001-01-01;
9649;NULL;2016-07-11 14:48:26.787;2016-07-11 14:48:26.787;NULL;
9650;NULL;2016-07-11 14:49:03.987;2016-07-11 14:49:03.987;0001-01-01;
9651;NULL;2016-07-11 14:49:05.330;2016-07-11 14:49:05.330;NULL;
9652;NULL;2016-07-11 14:49:47.737;2016-07-11 14:49:47.737;0001-01-01;
9653;NULL;2016-07-11 14:51:16.690;2016-07-11 14:51:16.690;0001-01-01;
9654;NULL;2016-07-11 14:52:19.927;2016-07-11 14:52:19.927;NULL;
9655;NULL;2016-07-11 14:53:08.630;2016-07-11 14:53:08.630;0001-01-01;
9656;NULL;2016-07-11 14:54:12.397;2016-07-11 14:54:12.397;NULL;
9657;NULL;2016-07-11 14:54:56.753;2016-07-11 14:54:56.753;0001-01-01;
9658;NULL;2016-07-11 14:56:37.113;2016-07-11 14:56:37.113;NULL;
9659;NULL;2016-07-11 14:57:58.097;2016-07-11 14:57:58.097;NULL;
9660;NULL;2016-07-11 14:58:13.083;2016-07-11 14:58:13.083;2009-12-18;Resolución-RT-030-2009-MINAET
9661;NULL;2016-07-11 14:58:57.050;2016-07-11 14:58:57.050;NULL;
9662;NULL;2016-07-11 15:00:23.817;2016-07-11 15:00:23.817;0001-01-01;
9663;NULL;2016-07-11 15:01:05.427;2016-07-11 15:01:05.427;0001-01-01;
9664;NULL;2016-07-11 15:01:56.850;2016-07-11 15:01:56.850;0001-01-01;
9665;NULL;2016-07-11 15:03:09.880;2016-07-11 15:03:09.880;NULL;
9666;NULL;2016-07-11 15:04:14.660;2016-07-11 15:04:14.660;0001-01-01;
