id;numero_titulo;fecha_titulo;fecha_notificacion;causal_finalizacion;created_at;updated_at;espectrable_id;espectrable_type
415;RCS-192-2009;2009-08-05;2009-08-19;no_aplica;2015-11-23 17:22:01.390;2015-11-23 17:22:01.390;334;Autorizacion
416;RCS-103-2009;2009-06-22;2009-06-24;no_aplica;2015-11-23 17:53:48.970;2015-11-23 17:53:48.970;335;Autorizacion
421;RCS-107-2014;2014-05-23;0001-01-01;no_aplica;2015-11-23 19:05:20.227;2015-11-23 19:05:20.227;340;Autorizacion
425;RCS-050-2014;2014-03-05;2014-03-19;no_aplica;2015-11-23 19:26:16.430;2015-11-23 19:26:16.430;344;Autorizacion
426;RCS-080-2014;2014-04-30;2014-05-12;no_aplica;2015-11-23 19:50:43.873;2015-11-23 19:50:43.873;345;Autorizacion
427;RCS-44-2010;2010-01-13;2010-02-03;no_aplica;2015-11-23 19:58:00.827;2015-11-23 19:58:00.827;346;Autorizacion
428;ACUERDO 008-042-2010;2010-08-18;NULL;no_aplica;2015-11-23 20:08:38.657;2015-11-23 20:08:38.657;347;Autorizacion
429;RCS-012-2011;2011-01-27;2011-01-31;no_aplica;2015-11-23 20:13:04.157;2015-11-23 20:13:04.157;348;Autorizacion
431;RCS-212-2014;2014-08-27;2014-09-04;no_aplica;2015-11-23 20:52:08.257;2015-11-23 20:52:08.257;350;Autorizacion
433;RCS-161-2014;2014-07-09;2014-07-17;no_aplica;2015-11-23 21:07:50.553;2015-11-23 21:07:50.553;352;Autorizacion
438;RCS-002-2010;2010-01-06;2010-01-25;no_aplica;2015-11-23 21:18:45.977;2015-11-23 21:18:45.977;357;Autorizacion
440;ACUERDO 007- 056 -2010;2010-10-21;0001-01-01;no_aplica;2015-11-23 21:22:09.023;2015-11-23 21:22:09.023;359;Autorizacion
443;RCS-047-2014;2014-03-05;2014-03-19;no_aplica;2015-11-24 14:11:53.457;2015-11-24 14:11:53.457;362;Autorizacion
444;RCS-489-2009;2009-10-22;NULL;no_aplica;2015-11-24 14:47:58.427;2015-11-24 14:47:58.427;363;Autorizacion
446;ACUERDO 013-013-2010 ;2010-03-12;NULL;no_aplica;2015-11-24 16:15:31.987;2015-11-24 16:15:31.987;365;Autorizacion
448;RCS-033-2013;2013-02-06;2013-02-18;no_aplica;2015-11-24 16:47:49.053;2015-11-24 16:47:49.053;367;Autorizacion
449;ACUERDO 015- 025 -2010;2010-05-24;0001-01-01;no_aplica;2015-11-24 16:48:19.790;2015-11-24 16:48:19.790;368;Autorizacion
450;ACUERDO 005- 019 -2011;2011-03-22;0001-01-01;no_aplica;2015-11-24 16:55:33.477;2015-11-24 16:55:33.477;369;Autorizacion
452;RCS-124-2013;2013-04-04;2013-04-17;no_aplica;2015-11-24 17:14:58.777;2015-11-24 17:14:58.777;371;Autorizacion
453;RCS-124-2014;2014-06-04;2014-07-11;no_aplica;2015-11-24 17:15:16.573;2015-11-24 17:15:16.573;372;Autorizacion
465;ACUERDO EJECUTIVO N°018-2014-TEL-MICITT;2014-02-04;2914-02-28;no_aplica;2015-11-26 16:09:40.203;2015-11-26 16:09:40.203;86;Espectro
471;RCS-114-2009;2009-07-02;2009-07-08;no_aplica;2015-11-27 14:38:39.893;2015-11-27 14:38:39.893;381;Autorizacion
474;ACUERDO 009-007-2010;2010-02-10;2010-02-16;no_aplica;2015-11-27 15:54:24.557;2015-11-27 15:54:24.557;384;Autorizacion
475;ACUERDO 008-056-2010;2010-10-06;NULL;no_aplica;2015-11-27 15:59:54.293;2015-11-27 15:59:54.293;385;Autorizacion
476;RCS-107-2009;2009-06-22;2009-06-25;no_aplica;2015-11-27 16:33:34.140;2015-11-27 16:33:34.140;386;Autorizacion
477;RCS-283-2010;2010-06-02;0001-01-01;no_aplica;2015-11-27 17:25:27.397;2015-11-27 17:25:27.397;387;Autorizacion
478;RCS-283-2010;2010-06-02;0001-01-01;no_aplica;2015-11-27 17:25:27.630;2015-11-27 17:25:27.630;388;Autorizacion
479;ACUERDO 023 -018 -2010;2010-04-16;0001-01-01;no_aplica;2015-11-27 19:02:57.080;2015-11-27 19:02:57.080;389;Autorizacion
483;RCS-280-2009;2009-09-24;2009-10-02;no_aplica;2015-11-27 19:29:30.020;2015-11-27 19:29:30.020;391;Autorizacion
487;RCS-072-2014;2014-04-23;2014-04-30;no_aplica;2015-11-27 20:15:41.180;2015-11-27 20:15:41.180;394;Autorizacion
488;RCS-224-2009;2009-08-20;2009-09-04;no_aplica;2015-11-27 20:25:00.197;2015-11-27 20:25:00.197;395;Autorizacion
489;RCS-066-2014;2014-04-09;2014-04-23;no_aplica;2015-11-27 20:31:43.980;2015-11-27 20:31:43.980;396;Autorizacion
490;RCS-281-2009;2009-09-24;NULL;no_aplica;2015-11-27 20:40:30.090;2015-11-27 20:40:30.090;397;Autorizacion
492;RCS-282-2009;2009-09-24;2009-10-05;no_aplica;2015-11-27 20:49:48.623;2015-11-27 20:49:48.623;398;Autorizacion
504;RCS-148-2010;2010-03-12;2010-04-06;no_aplica;2015-12-01 17:03:45.443;2015-12-01 17:03:45.443;399;Autorizacion
505;RCS-233-2009;2009-08-26;NULL;no_aplica;2015-12-01 19:05:46.143;2015-12-01 19:05:46.143;400;Autorizacion
508;RCS-136-2015;2015-07-29;NULL;no_aplica;2015-12-01 21:20:16.487;2015-12-01 21:20:16.487;401;Autorizacion
548;Resolución - RT- 0019 - 2009- MINAET;2009-11-16;NULL;no_aplica;2015-12-07 17:00:12.903;2015-12-07 17:00:12.903;147;Espectro
565;Resolución - RT- 022 - 2009 - MINAET;2009-11-16;NULL;no_aplica;2015-12-07 20:23:43.397;2015-12-07 20:23:43.397;164;Espectro
566;ACUERDO EJECUTIVO N° 170-2008 MGP;2008-04-03;NULL;no_aplica;2015-12-07 20:28:26.287;2015-12-07 20:28:26.287;165;Espectro
572;ACUERDO EJECUTIVO N° 066-2014-TEL-MICITT;2014-06-19;2014-11-20;no_aplica;2015-12-08 17:28:20.663;2015-12-08 17:28:20.663;171;Espectro
576;333-99-MSP;1998-09-25;NULL;no_aplica;2015-12-08 19:36:34.863;2015-12-08 19:36:34.863;175;Espectro
600;Resolución-RT-029-2009-MINAET;2009-12-18;NULL;no_aplica;2015-12-08 20:37:32.183;2015-12-08 20:37:32.183;199;Espectro
620;ACUERDO EJECUTIVO N° TEL-016-2013-MICITT;2013-04-26;2013-06-24;no_aplica;2015-12-09 19:20:12.577;2015-12-09 19:20:12.577;219;Espectro
662;Acuerdo Ejecutivo N° 484-2004 MSP;2004-10-05;NULL;no_aplica;2015-12-09 21:21:54.607;2015-12-09 21:21:54.607;261;Espectro
664;ACUERDO EJECUTIVO N° 486-2004 MSP;2004-10-05;NULL;no_aplica;2015-12-09 21:24:05.717;2015-12-09 21:24:05.717;263;Espectro
672;RCS-245-2009;2009-09-10;2009-10-16;no_aplica;2015-12-10 16:04:02.473;2015-12-10 16:04:02.473;402;Autorizacion
673;ACUERDO EJECUTIVO N° 034-2014-TEL-MICITT;2014-05-23;2014-09-09;no_aplica;2015-12-10 16:21:46.837;2015-12-10 16:21:46.837;271;Espectro
678;ACUERDO EJECUTIVO N° 097-2013-TEL-MICITT;2013-11-18;2014-05-07;no_aplica;2015-12-10 17:15:01.530;2015-12-10 17:15:01.530;276;Espectro
685;ACUERDO EJECUTIVO N° TEL-050-2011-MINAET;2011-07-27;2012-01-02;no_aplica;2015-12-10 19:39:30.860;2015-12-10 19:39:30.860;283;Espectro
692;ACUERDO EJECUTIVO N° 085-2013-TEL-MICITT;2013-11-18;2014-05-09;no_aplica;2015-12-10 20:41:15.927;2015-12-10 20:41:15.927;290;Espectro
694;ACUERDO EJECUTIVO N° TEL-009-2013-MICITT;2013-04-26;2013-06-24;no_aplica;2015-12-10 21:22:50.043;2015-12-10 21:22:50.043;292;Espectro
696;ACUERDO EJECUTIVO N° 026-2014-TEL-MICITT;2014-05-27;2014-09-22;no_aplica;2015-12-10 21:25:40.090;2015-12-10 21:25:40.090;294;Espectro
700;ACUERDO EJECUTIVO N° TEL-050-2014-MICITT;2014-05-23;2015-01-15;no_aplica;2015-12-11 14:20:05.427;2015-12-11 14:20:05.427;298;Espectro
702;ACUERDO EJECUTIVO N° 107-2015-TEL-MICITT;2015-05-15;2015-07-21;no_aplica;2015-12-11 14:56:25.557;2015-12-11 14:56:25.557;300;Espectro
708;ACUERDO EJECUTIVO N° TEL-006-2012-MINAET;2012-01-30;NULL;no_aplica;2015-12-11 16:01:53.753;2015-12-11 16:01:53.753;306;Espectro
709;ACUERDO EJECUTIVO N° 056-2015-TEL-MICITT;2015-05-07;2015-08-04;no_aplica;2015-12-11 16:21:24.583;2015-12-11 16:21:24.583;307;Espectro
711;ACUERDO EJECUTIVO N° 094-2013-TEL-MICITT;2013-11-18;2014-03-28;no_aplica;2015-12-11 17:04:44.227;2015-12-11 17:04:44.227;309;Espectro
2701;ACUERDO EJECUTIVO N° 017-2013-TEL-MICITT;2013-04-26;2013-10-26;no_aplica;2015-12-14 15:08:12.677;2015-12-14 15:08:12.677;2299;Espectro
2703;ACUERDO EJECUTIVO N° 030-2010-MINAET;2010-11-09;2011-03-21;no_aplica;2015-12-14 16:10:22.687;2015-12-14 16:10:22.687;2301;Espectro
2706;ACUERDO EJECUTIVO N° 069-2013-TEL-MICITT;2013-07-26;2014-03-26;no_aplica;2015-12-14 16:35:17.640;2015-12-14 16:35:17.640;2304;Espectro
2718;ACUERDO EJECUTIVO N° 033-2014-TEL-MICITT;2014-05-23;2014-11-27;no_aplica;2015-12-14 21:01:15.120;2015-12-14 21:01:15.120;2316;Espectro
2720;ACUERDO EJECUTIVO N° 096-2013-TEL-MICITT;2013-11-18;2014-05-07;no_aplica;2015-12-14 21:28:02.077;2015-12-14 21:28:02.077;2318;Espectro
2723;ACUERDO EJECUTIVO N° 132-2014-TEL-MICITT;2014-08-13;2015-04-14;no_aplica;2015-12-15 16:56:19.393;2015-12-15 16:56:19.393;2321;Espectro
2724;ACUERDO EJECUTIVO N° 100-2013-TEL-MICITT;2013-11-18;2014-05-07;no_aplica;2015-12-15 16:57:55.097;2015-12-15 16:57:55.097;2322;Espectro
2726;ACUERDO EJECUTIVO N° 067-2013-TEL-MICITT;2013-07-26;2014-01-06;no_aplica;2015-12-15 17:53:30.010;2015-12-15 17:53:30.010;2324;Espectro
2728;ACUERDO EJECUTIVO N° 018-2013-TEL-MICITT;2013-04-26;2013-07-16;no_aplica;2015-12-15 19:34:06.193;2015-12-15 19:34:06.193;2326;Espectro
2729;ACUERDO EJECUTIVO N° 075-2013-TEL-MICITT;2013-08-13;2014-03-13;no_aplica;2015-12-15 20:12:54.370;2015-12-15 20:12:54.370;2327;Espectro
2731;ACUERDO EJECUTIVO N° 101-2013-TEL-MICITT;2013-11-18;2014-05-09;no_aplica;2015-12-15 21:01:55.547;2015-12-15 21:01:55.547;2329;Espectro
2733;ACUERDO EJECUTIVO N° 086-2014-TEL-MICITT;2014-07-07;2014-11-27;no_aplica;2015-12-15 21:28:13.397;2015-12-15 21:28:13.397;2331;Espectro
2734;ACUERDO EJECUTIVO N° 031-2014-TEL-MICITT;2014-05-20;2014-09-10;no_aplica;2015-12-15 21:30:19.957;2015-12-15 21:30:19.957;2332;Espectro
2735;ACUERDO EJECUTIVO N° TEL-011- 2013- MICITT;2013-04-26;2013-11-06;no_aplica;2015-12-15 21:56:49.213;2015-12-15 21:56:49.213;2333;Espectro
2742;ACUERDO EJECUTIVO N° 061-2013-TEL-MICITT;2013-07-26;2014-03-26;no_aplica;2015-12-16 16:57:40.720;2015-12-16 16:57:40.720;2340;Espectro
2747;ACUERDO EJECUTIVO N°143-2014-TEL-MICITT;2014-09-04;2015-04-13;no_aplica;2015-12-16 19:11:40.907;2015-12-16 19:11:40.907;2345;Espectro
2750;ACUERDO EJECUTIVO N° 035-2014-TEL-MICITT;2014-05-23;2014-09-09;no_aplica;2015-12-16 20:36:31.387;2015-12-16 20:36:31.387;2348;Espectro
2756;ACUERDO EJECUTIVO N°068-2015-TEL-MICITT;2015-05-07;2015-07-06;no_aplica;2015-12-16 21:26:11.830;2015-12-16 21:26:11.830;2354;Espectro
2757;ACUERDO EJECUTIVO N° 022-2010-MINAET;2010-08-31;2010-11-09;no_aplica;2015-12-16 21:29:37.283;2015-12-16 21:29:37.283;2355;Espectro
2759;ACUERDO EJECUTIVO N° 088-2014-TEL-MICITT;2014-07-07;2014-11-28;no_aplica;2015-12-16 21:42:15.503;2015-12-16 21:42:15.503;2357;Espectro
2763;RESOLUCIÓN RT-023-2009-MINAET;2009-11-16;NULL;no_aplica;2015-12-17 14:54:09.827;2015-12-17 14:54:09.827;2361;Espectro
2765;ACUERDO EJECUTIVO N°TEL-003- 2013-MICITT;2013-04-19;2013-07-16;no_aplica;2015-12-17 16:18:19.993;2015-12-17 16:18:19.993;2363;Espectro
2768;RESOLUCIÓN-RT-031-2009-MINAET;2009-12-18;NULL;no_aplica;2015-12-17 16:48:38.090;2015-12-17 16:48:38.090;2366;Espectro
2769;ACUERDO EJECUTIVO N° 044-2014-TEL-MICITT;2014-05-23;2014-11-26;no_aplica;2015-12-17 16:52:04.763;2015-12-17 16:52:04.763;2367;Espectro
2773;ACUERDO EJECUTIVO N° 064-2013-TEL MICITT;2013-07-26;2014-04-22;no_aplica;2015-12-17 17:17:50.203;2015-12-17 17:17:50.203;2371;Espectro
2776;ACUERDO EJECUTIVO N° 041-2014-TEL-MICITT;2014-05-23;2015-03-06;no_aplica;2015-12-17 17:24:13.453;2015-12-17 17:24:13.453;2374;Espectro
2790;ACUERDO EJECUTIVO N° 035-2010-MINAET;2010-11-16;2011-03-17;no_aplica;2015-12-17 20:27:52.663;2015-12-17 20:27:52.663;2388;Espectro
2795;ACUERDO EJECUTIVO N° TEL-086-2011-MINAET;2011-09-10;2011-12-09;no_aplica;2015-12-17 20:40:07.633;2015-12-17 20:40:07.633;2393;Espectro
2805;ACUERDO EJECUTIVO N° 054-2014-TEL-MICITT;2014-05-23;2014-09-17;no_aplica;2015-12-18 14:07:19.117;2015-12-18 14:07:19.117;2403;Espectro
2814;ACUERDO EJECUTIVO No.386-MGP;2008-08-28;NULL;no_aplica;2015-12-18 16:02:38.003;2015-12-18 16:02:38.003;2412;Espectro
2837;ACUERDO EJECUTIVO N° 045- 2014-TEL-MICITT;2014-05-23;2014-11-25;no_aplica;2015-12-18 17:46:40.547;2015-12-18 17:46:40.547;2435;Espectro
2841;ACUERDO EJECUTIVO N° 022-2014-TEL-MICITT;2014-04-24;2014-05-02;no_aplica;2015-12-18 19:15:14.667;2015-12-18 19:15:14.667;2439;Espectro
2854;ACUERDO EJECUTIVO N°076-2013-TEL-MICITT;2013-08-13;2014-06-27;no_aplica;2015-12-21 15:28:42.297;2015-12-21 15:28:42.297;2452;Espectro
2856;ACUERDO EJECUTIVO N°032- 2013-TEL-MICITT;2013-04-12;2014-09-09;no_aplica;2015-12-21 15:47:21.317;2015-12-21 15:47:21.317;2454;Espectro
2858;ACUERDO EJECUTIVO N°070- 2013-TEL-MICITT;2013-07-26;2014-02-05;no_aplica;2015-12-21 16:01:00.193;2015-12-21 16:01:00.193;2456;Espectro
2860;ACUERDO EJECUTIVO N°TEL-012-2013-MICITT;2013-04-22;2013-06-24;no_aplica;2015-12-21 16:16:52.897;2015-12-21 16:16:52.897;2458;Espectro
2866;ACUERDO EJECUTIVO N°029-2010-MINAET;2010-11-08;2011-03-30;no_aplica;2015-12-21 17:24:01.420;2015-12-21 17:24:01.420;2464;Espectro
2868;ACUERDO EJECUTIVO N° 004-2013-TEL-MICITT;2013-04-19;2013-10-25;no_aplica;2015-12-21 17:35:22.987;2015-12-21 17:35:22.987;2466;Espectro
2869;ACUERDO EJECUTIVO N° TEL-026-2013-MICITT;2013-04-01;2013-05-10;no_aplica;2015-12-21 17:45:32.767;2015-12-21 17:45:32.767;2467;Espectro
2871;ACUERDO EJECUTIVO N°019-2013-TEL-MICITT;2013-04-26;2013-11-06;no_aplica;2015-12-21 17:49:49.283;2015-12-21 17:49:49.283;2469;Espectro
2875;ACUERDO EJECUTIVO N° TEL-007- 2013-MICITT;2013-04-26;2013-11-06;no_aplica;2015-12-21 19:06:30.573;2015-12-21 19:06:30.573;2473;Espectro
2877;ACUERDO EJECUTIVO N° 046-2014-TEL-MICITT;2014-05-23;2014-12-03;no_aplica;2015-12-21 19:41:31.187;2015-12-21 19:41:31.187;2475;Espectro
2883;ACUERDO EJECUTIVO N° 055- 2013-TEL-MICITT;2013-07-18;2014-03-26;no_aplica;2015-12-21 20:18:48.253;2015-12-21 20:18:48.253;2481;Espectro
2885;ACUERDO EJECUTIVO N° 105- 2014-TEL-MICITT;2014-07-14;2015-03-10;no_aplica;2015-12-21 20:21:42.647;2015-12-21 20:21:42.647;2483;Espectro
3888;ACUERDO EJECUTIVO N° 006-2013-TEL-MICITT;2013-04-19;2013-11-01;no_aplica;2015-12-22 16:04:57.877;2015-12-22 16:04:57.877;3486;Espectro
3890;ACUERDO EJECUTIVO N° 047-2014-TEL-MICITT;2014-05-23;2014-11-28;no_aplica;2015-12-22 16:28:35.363;2015-12-22 16:28:35.363;3488;Espectro
3891;ACUERDO EJECUTIVO N° 099-2014-TEL-MICITT;2014-07-14;2015-02-23;no_aplica;2015-12-22 16:51:06.947;2015-12-22 16:51:06.947;3489;Espectro
3897;ACUERDO EJECUTIVO N° 071- 2013-TEL-MICITT;2013-07-26;2014-01-13;no_aplica;2015-12-22 17:29:55.107;2015-12-22 17:29:55.107;3495;Espectro
3922;RCS-208-2009;2009-08-12;2009-09-23;no_aplica;2015-12-22 21:21:33.653;2015-12-22 21:21:33.653;403;Autorizacion
3925;RCS-221-2009;2009-08-20;2009-09-03;no_aplica;2015-12-22 21:28:31.450;2015-12-22 21:28:31.450;406;Autorizacion
3929;RCS-209-2009;2009-08-12;2009-08-31;no_aplica;2015-12-22 21:31:57.310;2015-12-22 21:31:57.310;410;Autorizacion
3930;RCS-222-2009;2009-08-20;2009-09-03;no_aplica;2015-12-22 21:32:22.407;2015-12-22 21:32:22.407;411;Autorizacion
3931;RCS-245-2009;2009-09-10;2009-09-22;no_aplica;2015-12-22 21:33:35.017;2015-12-22 21:33:35.017;412;Autorizacion
3932;RCS-265-2009;2009-09-29;2009-10-02;no_aplica;2015-12-22 21:34:21.030;2015-12-22 21:34:21.030;413;Autorizacion
3934;RCS-266-2009;2009-09-24;2010-02-24;no_aplica;2015-12-22 21:37:53.327;2015-12-22 21:37:53.327;415;Autorizacion
3935;RCS-268-2009;2009-09-24;2009-10-01;no_aplica;2015-12-22 21:38:15.547;2015-12-22 21:38:15.547;416;Autorizacion
3936;RCS-248-2009;2009-09-10;2009-07-29;no_aplica;2015-12-22 21:45:07.860;2015-12-22 21:45:07.860;417;Autorizacion
3938;RCS-500-2009;2009-10-29;2009-11-23;no_aplica;2015-12-22 21:46:10.657;2015-12-22 21:46:10.657;419;Autorizacion
3950;RCS-157-2014;2014-04-09;2014-07-17;no_aplica;2015-12-23 15:19:44.897;2015-12-23 15:19:44.897;429;Autorizacion
3953;RCS-123-2013;2013-04-03;2013-04-05;no_aplica;2015-12-23 16:26:24.810;2015-12-23 16:26:24.810;431;Autorizacion
3957;RCS-231-2009;2009-08-26;2009-09-22;no_aplica;2015-12-23 16:28:10.170;2015-12-23 16:28:10.170;435;Autorizacion
3959;RCS-239-2009;2009-09-02;2009-09-21;no_aplica;2015-12-23 16:33:41.310;2015-12-23 16:33:41.310;436;Autorizacion
3961;RCS-240-2009;2009-09-02;2009-09-18;no_aplica;2015-12-23 16:39:01.907;2015-12-23 16:39:01.907;437;Autorizacion
3962;RCS-241-2009;2009-09-02;2009-09-21;no_aplica;2015-12-23 16:39:31.827;2015-12-23 16:39:31.827;438;Autorizacion
3963;RCS-263-2009;2009-09-24;2009-10-13;no_aplica;2015-12-23 16:40:11.703;2015-12-23 16:40:11.703;439;Autorizacion
3964;RCS-264-2009;2009-09-24;2009-10-05;no_aplica;2015-12-23 16:41:06.327;2015-12-23 16:41:06.327;440;Autorizacion
3966;RCS-275-2009;2009-09-24;2009-10-05;no_aplica;2015-12-23 17:16:44.237;2015-12-23 17:16:44.237;441;Autorizacion
3967;RCS-277-2009;2009-09-24;2009-10-02;no_aplica;2015-12-23 17:17:23.580;2015-12-23 17:17:23.580;442;Autorizacion
3968;RCS-279-2009;2009-09-24;2009-10-05;no_aplica;2015-12-23 17:17:54.457;2015-12-23 17:17:54.457;443;Autorizacion
3969;RCS-145-2011;2011-07-06;2011-07-14;no_aplica;2015-12-23 17:18:29.877;2015-12-23 17:18:29.877;444;Autorizacion
3970;RCS-161-2009;2009-07-24;2009-08-03;no_aplica;2015-12-23 17:21:07.050;2015-12-23 17:21:07.050;445;Autorizacion
3971;RCS-455-2010;2010-10-13;2010-10-26;no_aplica;2015-12-23 17:21:24.487;2015-12-23 17:21:24.487;446;Autorizacion
3973;RCS-214-2010;2010-04-21;2010-05-25;no_aplica;2015-12-23 17:22:37.770;2015-12-23 17:22:37.770;448;Autorizacion
3974;RCS-159-2009;2009-07-24;2009-08-03;no_aplica;2015-12-23 17:24:57.583;2015-12-23 17:24:57.583;449;Autorizacion
3976;RCS-248-2010;2010-05-21;2010-06-02;no_aplica;2015-12-23 17:26:00.833;2015-12-23 17:26:00.833;451;Autorizacion
3977;RCS-097-2012;2013-03-06;2013-03-14;no_aplica;2015-12-23 17:26:58.613;2015-12-23 17:26:58.613;452;Autorizacion
3978;RCS-169-2014;2014-07-16;2014-07-23;no_aplica;2015-12-23 17:29:13.333;2015-12-23 17:29:13.333;453;Autorizacion
3979;RCS-126-2014;2014-06-04;2014-06-17;no_aplica;2015-12-23 17:30:31.397;2015-12-23 17:30:31.397;454;Autorizacion
3980;RCS-079-2009;2010-01-26;2010-02-08;no_aplica;2015-12-23 17:30:45.567;2015-12-23 17:30:45.567;455;Autorizacion
3981;RCS-240-2013;2013-08-07;2013-08-08;no_aplica;2015-12-23 17:35:50.520;2015-12-23 17:35:50.520;456;Autorizacion
3982;RCS-104-2009;2009-06-22;2009-06-25;no_aplica;2015-12-23 17:36:08.693;2015-12-23 17:36:08.693;457;Autorizacion
3983;RCS-150-2010;2010-03-12;2010-04-06;no_aplica;2015-12-23 17:39:05.507;2015-12-23 17:39:05.507;458;Autorizacion
3985;RCS-575-2009;2009-11-27;2009-12-03;no_aplica;2015-12-23 17:43:28.367;2015-12-23 17:43:28.367;460;Autorizacion
3986;RCS-162-2014;2014-07-09;2014-07-17;no_aplica;2015-12-23 17:43:51.600;2015-12-23 17:43:51.600;461;Autorizacion
3988;RCS-490-2009;2009-10-21;2010-02-03;no_aplica;2015-12-23 17:44:58.507;2015-12-23 17:44:58.507;463;Autorizacion
3990;RCS-111-2009;2009-06-24;2009-07-01;no_aplica;2015-12-23 17:46:48.837;2015-12-23 17:46:48.837;465;Autorizacion
3991;RCS-092-2015;2015-06-03;2015-06-11;no_aplica;2015-12-23 18:44:28.890;2015-12-23 18:44:28.890;466;Autorizacion
3992;RCS-577-2009;2009-11-27;2009-12-03;no_aplica;2015-12-23 18:45:08.247;2015-12-23 18:45:08.247;467;Autorizacion
3994;RCS-592-2009;2009-12-03;2010-01-07;no_aplica;2015-12-23 18:53:46.983;2015-12-23 18:53:46.983;469;Autorizacion
3996;RCS-146-2011;2011-07-06;2011-07-12;no_aplica;2015-12-23 18:58:30.297;2015-12-23 18:58:30.297;471;Autorizacion
3997;RCS-220-2009;2009-08-20;2009-09-16;no_aplica;2015-12-23 18:58:50.437;2015-12-23 18:58:50.437;472;Autorizacion
3998;RCS-191-2009;2009-08-05;2009-08-19;no_aplica;2015-12-23 18:59:13.907;2015-12-23 18:59:13.907;473;Autorizacion
4000;RCS-110-2009 “SE OTORGA AUTORIZACIÓN PARA BRINDAR SERVICIOS DE TELECOMUNICACIONES A GRUPO PUBLICIDAD E INTERNET INC. S.A CÉDULA JURÍDICA NÚMERO 3-101-289642;2009-06-24;2009-07-01;no_aplica;2015-12-23 19:01:52.827;2015-12-23 19:01:52.827;475;Autorizacion
4001;RCS-360-2012 "SE OTORGA AUTORIZACIÓN PARA BRINDAR A GLOBAL COMERCIALIZADORA INTERNACIONAL S.A, CÉDULA JURÍDICA NÚMERO 3-101-129091";2012-11-29;2012-12-06;no_aplica;2015-12-23 19:02:04.657;2015-12-23 19:02:04.657;476;Autorizacion
4002;RCS-278-2009;2009-09-24;2009-10-02;no_aplica;2015-12-23 19:02:19.313;2015-12-23 19:02:19.313;477;Autorizacion
4003;RCS-151-2015;2015-08-26;2015-09-03;no_aplica;2015-12-23 19:07:53.220;2015-12-23 19:07:53.220;478;Autorizacion
4004;RCS-292-2014;2014-11-26;2014-11-28;no_aplica;2015-12-23 19:08:51.813;2015-12-23 19:08:51.813;479;Autorizacion
4006;RCS-296-2012;2012-10-03;2012-10-11;no_aplica;2015-12-23 19:11:58.940;2015-12-23 19:11:58.940;481;Autorizacion
4008;RCS-080-2010;2010-01-26;2010-02-08;no_aplica;2015-12-23 19:13:51.703;2015-12-23 19:13:51.703;483;Autorizacion
4013;RCS-190-2009;2009-08-05;2009-08-18;no_aplica;2015-12-23 19:17:54.143;2015-12-23 19:17:54.143;488;Autorizacion
4014;RCS-246-2010;2010-05-21;2010-06-09;no_aplica;2015-12-23 19:18:06.393;2015-12-23 19:18:06.393;489;Autorizacion
4017;RCS-333-2010;2010-07-01;2010-07-15;no_aplica;2015-12-23 19:46:14.177;2015-12-23 19:46:14.177;492;Autorizacion
4019;231-2011;2011-10-19;2011-10-20;no_aplica;2015-12-23 19:46:49.270;2015-12-23 19:46:49.270;494;Autorizacion
4020;RCS-162-2009;2009-07-24;2009-08-05;no_aplica;2015-12-23 19:50:42.317;2015-12-23 19:50:42.317;495;Autorizacion
4021;RCS-517-2009;2009-11-04;2009-11-26;no_aplica;2015-12-23 19:51:06.757;2015-12-23 19:51:06.757;496;Autorizacion
4023;ACUERDO EJECUTIVO N° 105-2015-TEL-MICITT;2015-05-15;2015-07-22;no_aplica;2015-12-23 19:59:48.523;2015-12-23 19:59:48.523;3526;Espectro
4024;RCS-190-2014;2014-08-06;2014-08-14;no_aplica;2015-12-23 19:59:52.477;2015-12-23 19:59:52.477;498;Autorizacion
4025;RCS-516-2009;2009-11-04;2009-11-26;no_aplica;2015-12-23 20:02:40.960;2015-12-23 20:02:40.960;499;Autorizacion
4026;109-2009;2009-06-24;2009-07-02;no_aplica;2015-12-23 20:02:53.587;2015-12-23 20:02:53.587;500;Autorizacion
4027;RCS-63-2010;2010-01-20;2010-02-05;no_aplica;2015-12-23 20:03:32.210;2015-12-23 20:03:32.210;501;Autorizacion
4031;RCS-097-2015;2015-06-10;2015-06-18;no_aplica;2015-12-23 20:20:39.963;2015-12-23 20:20:39.963;505;Autorizacion
4032;RCS-101-2013;2013-03-13;2013-03-21;no_aplica;2015-12-23 20:21:41.213;2015-12-23 20:21:41.213;506;Autorizacion
4033;RCS-223-2009;2009-08-20;2009-09-03;no_aplica;2015-12-23 20:22:20.633;2015-12-23 20:22:20.633;507;Autorizacion
4034;RCS-309-2013;2013-11-13;2013-06-27;no_aplica;2015-12-23 20:23:02.387;2015-12-23 20:23:02.387;508;Autorizacion
4035;RCS-147-2010;2010-03-12;2010-04-06;no_aplica;2015-12-23 21:07:31.077;2015-12-23 21:07:31.077;509;Autorizacion
4037;RCS-115-2015;2015-07-08;2015-07-16;no_aplica;2015-12-23 21:08:12.233;2015-12-23 21:08:12.233;511;Autorizacion
4038;RCS-108-2009;2009-06-24;2009-07-01;no_aplica;2015-12-23 21:08:33.890;2015-12-23 21:08:33.890;512;Autorizacion
